chemsys,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
V-O,VO_714885_POSCAR,35,global_gradient_fallback,4.1013035505,-0.060957138529749,-0.0495893045185291,-0.0113678340112198,2.430402,7.443106,0.0136445
V-S,V11S16_1100973_POSCAR,35,local_max_drop,14.4513424896,-0.15248757918693,-0.0792440570666064,-0.0732435221203235,13.454698,24.417786,0.00565696
V-S,V3S4_799_POSCAR,35,local_max_drop,13.163230384,-0.11245349415776,-0.0556454837985646,-0.0568080103591953,12.709326,22.24132,0.00448919
V-S,V3S_555283_POSCAR,35,local_max_drop,6.944090685,-0.64932503160664,-0.2070004662759846,-0.4423245653306554,6.481151,11.342015,0.03006848
V-S,V3S_7945_POSCAR,35,local_max_drop,6.4327312997,-0.32463850051375,-0.1039921132041444,-0.2206463873096055,6.003883,10.506794,0.01645898
V-S,V5S4_1133_POSCAR,35,local_max_drop,4.7545684188,-0.21395818274357,-0.0830847155945721,-0.1308734671489979,4.437597,7.765795,0.0180328
V-S,V7S8_1100925_POSCAR,35,local_max_drop,9.2597243455,-0.44756420086826,-0.2123141837600604,-0.2352500171081996,8.621123,15.645741,0.02529968
V-S,V7S8_1207843_POSCAR,35,local_max_drop,9.254796941,-0.14889234618017,-0.0704254073236713,-0.0784669388564986,8.616535,15.637416,0.0084104
V-S,V7S8_1216463_POSCAR,35,local_max_drop,7.5105322784,-0.14884681022374,-0.0705377835019081,-0.0783090267218318,6.992565,12.69021,0.0103771
V-S,VS2_1178763_POSCAR,35,global_gradient_fallback,4.0979440627,-0.029346489742675,-0.0180328977312298,-0.0113135920114451,3.391402,6.924112,0.00485024
V-S,VS2_557523_POSCAR,35,global_gradient_fallback,4.7314064775,-0.029349119579569,-0.0180314184337982,-0.0113177011457707,3.915647,7.994445,0.00420028
V-S,VS2_611224_POSCAR,35,global_gradient_fallback,3.6970137637,-0.012723441122082,-0.012222239667271,-0.0005012014548109,2.039732,6.246678,0.00393339
V-S,VS2_849060_POSCAR,35,global_gradient_fallback,4.7022191379,-0.014656253899238,-0.0090126777383375,-0.0056435761609004,3.891492,7.945129,0.00211273
V-S,VS2_849098_POSCAR,35,global_gradient_fallback,4.1833225,-0.010261341791391,-0.0086358860140968,-0.0016254557772941,3.173555,7.068372,0.00232457
Y-O,Y2O3_1178770_POSCAR,35,local_max_drop,8.74321435,-0.23724633517101,-0.0683883056701529,-0.168858029500857,7.537254,14.773017,0.0085843
Y-O,Y2O3_1216050_POSCAR,35,global_gradient_fallback,5.3286016,-0.041903442641847,-0.02894487662864,-0.0129585660132069,5.138294,9.325053,0.00642434
Y-O,Y2O3_1244888_POSCAR,35,local_max_drop,17.852076048,-0.89745771718967,-0.2835422017878277,-0.6139155154018423,15.389721,30.163853,0.01739951
Y-O,Y2O3_1244949_POSCAR,35,local_max_drop,16.5300169137,-0.91676023835272,-0.2840635392433851,-0.6326966991093349,14.250015,27.930029,0.0188491
Y-O,Y2O3_1245017_POSCAR,35,local_max_drop,16.8067582914,-0.89582933175862,-0.2775504124955615,-0.6182789192630584,14.488585,28.397626,0.01805347
Y-O,Y2O3_1245291_POSCAR,35,local_max_drop,17.1299577322,-0.91433370167584,-0.2833304403542502,-0.6310032613215898,14.767205,28.943722,0.01816541
Y-O,Y2O3_13061_POSCAR,35,global_gradient_fallback,5.117971124,-0.037764812681151,-0.0364242219339465,-0.0013405907472044,4.935186,8.956449,0.00844952
Y-O,Y2O3_2652_POSCAR,35,local_max_drop,12.5588150709,-0.39547654185071,-0.1204667442447226,-0.2750097976059873,10.826565,21.220067,0.01055006
Y-O,Y2O3_558573_POSCAR,35,local_max_drop,5.0578934945,-0.16639755424903,-0.0498822354549646,-0.1165153187940653,4.360253,8.546096,0.01088217
Y-O,Y2O3_673247_POSCAR,35,local_max_drop,7.67443675,-0.099866144207217,-0.0321255005583588,-0.0677406436488581,6.615894,12.967152,0.0047422
Y-O,Y2O3_754759_POSCAR,35,local_max_drop,7.2609969133,-0.10080957743736,-0.0309046527580632,-0.0699049246792967,6.25948,12.268581,0.00466989
Y-O,Y2O3_775906_POSCAR,35,local_max_drop,8.369639221,-0.4138984894324,-0.1278969126732428,-0.2860015767591571,7.215206,14.141804,0.01689439
Y-O,Y2O3_775907_POSCAR,35,local_max_drop,20.5237026126,-0.32496175412821,-0.0956605987474269,-0.2293011553807831,17.692847,34.67798,0.00507819
Y-O,Y2O3_777514_POSCAR,35,local_max_drop,4.95915515,-0.21744094285905,-0.064502375766741,-0.1529385670923089,4.275134,8.379262,0.01442853
Y-O,YO2_1102883_POSCAR,35,global_gradient_fallback,7.5944252864,-0.061474054402496,-0.0408608422341675,-0.0206132121683284,7.051966,13.290244,0.00621448
Y-O,YO2_1178684_POSCAR,35,global_gradient_fallback,5.872861719,-0.032300550655381,-0.0218888104941069,-0.010411740161274,5.453372,10.277508,0.00432323
Y-O,YO2_1206610_POSCAR,35,global_gradient_fallback,5.054865774,-0.032210847524993,-0.0275153375790079,-0.004695509945985,4.874335,8.846015,0.00633355
Y-O,YO2_1977753_POSCAR,35,global_gradient_fallback,5.7545413405,-0.030603340424257,-0.0203907213640786,-0.0102126190601783,5.343503,10.070447,0.00409086
Y-O,YO_1187855_POSCAR,35,global_gradient_fallback,5.61832614,-0.049811818008045,-0.0393972406096758,-0.0104145773983691,3.210472,9.832071,0.00849804
Y-S,Y2S3_1188645_POSCAR,35,local_max_drop,5.41709203,-0.18789930207713,-0.0884210457582524,-0.0994782563188775,4.643222,9.479911,0.01867989
Y-S,Y2S3_32891_POSCAR,35,local_max_drop,11.1465844451,-0.38910549488486,-0.1735619773677121,-0.2155435175171478,9.554215,19.506523,0.0177636
Y-S,Y2S3_541289_POSCAR,35,local_max_drop,5.646972128,-0.24100868943437,-0.1183041507269899,-0.12270453870738,4.840262,9.882201,0.02383609
Y-S,YS_22562_POSCAR,35,global_gradient_fallback,5.2635924967,-0.042289261311805,-0.0240505045135409,-0.018238756798264,4.887622,9.211287,0.0053422
Zn-O,ZnO_1245015_POSCAR,35,local_max_drop,13.5101599385,-0.50671941126993,-0.313100179256121,-0.1936192320138089,12.470917,25.461455,0.02357092
Zn-O,ZnO_1245109_POSCAR,35,local_max_drop,12.9011916602,-0.5343376106218,-0.3297589055238132,-0.2045787050979867,11.908792,24.313784,0.02608141
Zn-O,ZnO_1245209_POSCAR,35,local_max_drop,13.0968704848,-0.52107384334227,-0.3171856195781402,-0.2038882237641298,12.089419,24.682564,0.02464697
Zn-O,ZnO_1245255_POSCAR,35,local_max_drop,13.8219035068,-0.52226286195939,-0.3180433230981486,-0.2042195388612414,12.75868,26.048972,0.02343382
Zn-O,ZnO_997630_POSCAR,35,local_max_drop,3.8193468875,-0.26250185075305,-0.1488634922327437,-0.1136383585203062,3.513799,7.48592,0.03769286
Zn-S,ZnS_1196782_POSCAR,35,local_max_drop,5.0331996893,-0.20418668455095,-0.1450779911896333,-0.0591086933613166,4.839615,9.485646,0.02932949
Zn-S,ZnS_1198139_POSCAR,35,local_max_drop,5.0352278318,-0.20541404966531,-0.1448147296090816,-0.0605993200562283,4.841565,9.489468,0.02928567
Zn-S,ZnS_1199343_POSCAR,35,local_max_drop,5.0330747893,-0.20440992715613,-0.1451311558917688,-0.0592787712643611,4.839495,9.48541,0.02934416
Zn-S,ZnS_1200568_POSCAR,35,local_max_drop,5.0375588008,-0.20575696985935,-0.144819185567054,-0.0609377842922959,4.843807,9.493861,0.02927975
Zn-S,ZnS_1200836_POSCAR,35,local_max_drop,5.035337184,-0.20542753388038,-0.1448105762755731,-0.0606169576048068,4.84167,9.489674,0.02928447
Zn-S,ZnS_1201158_POSCAR,35,local_max_drop,5.0343728809,-0.20548389509059,-0.1449149475828803,-0.0605689475077096,4.840743,9.487857,0.0293114
Zn-S,ZnS_1201781_POSCAR,35,local_max_drop,5.0331999387,-0.20419963060049,-0.1450742602696899,-0.0591253703308,4.839615,9.485646,0.02932895
Zn-S,ZnS_1202023_POSCAR,35,local_max_drop,5.0332541583,-0.20441925900897,-0.1451294120292829,-0.059289846979687,4.839667,9.485748,0.02934291
Zn-S,ZnS_1202182_POSCAR,35,local_max_drop,5.0351137092,-0.20539584563037,-0.1448208187161493,-0.0605750269142206,4.841455,9.489253,0.02928721
Zn-S,ZnS_1202959_POSCAR,35,local_max_drop,5.0352516879,-0.20541706156751,-0.144813596426365,-0.0606034651411449,4.841588,9.489513,0.02928538
Zn-S,ZnS_1244890_POSCAR,35,local_max_drop,16.0268381479,-0.49109710325511,-0.3719239129301571,-0.1191731903249528,15.410421,30.204426,0.02365465
Zn-S,ZnS_1244921_POSCAR,35,local_max_drop,16.83518795,-0.53019519392799,-0.4021720995981714,-0.1280230943298185,16.187681,31.727854,0.02448992
Zn-S,ZnS_1244922_POSCAR,35,local_max_drop,18.6685380204,-0.51444683950468,-0.3950054335950739,-0.119441405909606,17.950517,35.183014,0.02166773
Zn-S,ZnS_1244936_POSCAR,35,local_max_drop,17.844837669,-0.5396856994853,-0.3962794627175454,-0.1434062367677545,17.158498,33.630656,0.02269631
Zn-S,ZnS_1244969_POSCAR,35,local_max_drop,17.4190382722,-0.5198664434141,-0.4002016002784057,-0.1196648431356943,16.128739,31.612329,0.02555489
Zn-S,ZnS_1244974_POSCAR,35,local_max_drop,16.0448344942,-0.54646394795689,-0.4136931805421699,-0.1327707674147201,14.810616,30.238342,0.02650441
Zn-S,ZnS_1244979_POSCAR,35,local_max_drop,16.8201620963,-0.53531539081421,-0.4090366951151066,-0.1262786956991033,16.173233,31.699536,0.02499941
Zn-S,ZnS_1244980_POSCAR,35,local_max_drop,17.5746797272,-0.49842556111808,-0.372905001510544,-0.1255205596075359,16.898731,33.121512,0.02158093
Zn-S,ZnS_1244986_POSCAR,35,local_max_drop,16.6725729334,-0.51678586414087,-0.3854203153638514,-0.1313655487770186,16.03132,31.421387,0.02358045
Zn-S,ZnS_1244989_POSCAR,35,local_max_drop,16.9658265282,-0.53825471659616,-0.4127233301931665,-0.1255313864029935,16.313295,31.974058,0.02500249
Zn-S,ZnS_1245004_POSCAR,35,local_max_drop,17.0094096785,-0.53302238106038,-0.39705600671291,-0.13596637434747,15.700994,32.056195,0.0238882
Zn-S,ZnS_1245034_POSCAR,35,local_max_drop,17.7127583077,-0.48866718421453,-0.3664413301022318,-0.1222258541122981,16.350238,33.381737,0.02103963
Zn-S,ZnS_1245035_POSCAR,35,local_max_drop,17.097199718,-0.52858079780035,-0.3891860177868274,-0.1393947800135226,15.782031,32.221646,0.02329449
Zn-S,ZnS_1245050_POSCAR,35,local_max_drop,16.411964237,-0.54638503291512,-0.3996437406976296,-0.1467412922174903,15.149505,30.93024,0.02495962
Zn-S,ZnS_1245054_POSCAR,35,local_max_drop,17.4140160341,-0.51127484701379,-0.3880690059812789,-0.123205841032511,16.744246,32.818723,0.02279025
Zn-S,ZnS_1245062_POSCAR,35,local_max_drop,17.2367539503,-0.52793731128044,-0.3991518440378643,-0.1287854672425756,15.91085,32.484652,0.02375799
Zn-S,ZnS_1245068_POSCAR,35,local_max_drop,15.4192950983,-0.55540357886955,-0.4030806854237628,-0.1523228934457872,14.233195,29.059441,0.02679257
Zn-S,ZnS_1245070_POSCAR,35,local_max_drop,17.7208270685,-0.50247186678623,-0.3784253534363004,-0.1240465133499296,17.039257,33.396943,0.02177335
Zn-S,ZnS_1245082_POSCAR,35,local_max_drop,17.3601221162,-0.53254102354833,-0.3897310266764015,-0.1428099968719284,16.024728,32.717153,0.02294247
Zn-S,ZnS_1245117_POSCAR,35,local_max_drop,17.6746810515,-0.52001148615221,-0.3981014640639757,-0.1219100220882343,16.994886,33.309976,0.02306186
Zn-S,ZnS_1245121_POSCAR,35,local_max_drop,16.4658038497,-0.50584199937325,-0.3871211321541378,-0.1187208672191121,15.832504,31.031707,0.0239866
Zn-S,ZnS_1245122_POSCAR,35,local_max_drop,16.5480562718,-0.52655012559866,-0.4048726907070069,-0.1216774348916531,15.911593,31.186721,0.02509731
Zn-S,ZnS_1245136_POSCAR,35,local_max_drop,18.0728018166,-0.51622833405459,-0.4026159300427882,-0.1136124040118018,17.377694,34.06028,0.02287626
Zn-S,ZnS_1245169_POSCAR,35,local_max_drop,16.6457018109,-0.53848603362426,-0.4120444284320624,-0.1264416051921975,16.005483,31.370746,0.02545648
Zn-S,ZnS_1245194_POSCAR,35,local_max_drop,17.5852552674,-0.48187435868562,-0.3491449232252755,-0.1327294354603444,16.282644,31.913982,0.02178183
Zn-S,ZnS_1245197_POSCAR,35,local_max_drop,18.002581309,-0.50805414353362,-0.4004216253037386,-0.1076325182298814,17.310174,33.927942,0.02283513
Zn-S,ZnS_1245199_POSCAR,35,local_max_drop,16.1361221593,-0.5185998101437,-0.3951912337932537,-0.1234085763504462,15.515502,30.410384,0.02507515
Zn-S,ZnS_1245201_POSCAR,35,local_max_drop,17.6534395846,-0.52514122686922,-0.3969535891956777,-0.1281876376735423,16.974461,33.269944,0.02303563
Zn-S,ZnS_1245213_POSCAR,35,local_max_drop,17.2625306756,-0.53634565718357,-0.3952226960313698,-0.1411229611522001,15.934644,32.533231,0.02341541
Zn-S,ZnS_1245216_POSCAR,35,local_max_drop,15.3900402422,-0.55576951137783,-0.4054041476056831,-0.1503653637721469,14.206191,29.004307,0.02697116
Zn-S,ZnS_1245220_POSCAR,35,local_max_drop,17.6545334396,-0.53281019274887,-0.3966065220464179,-0.1362036707024521,16.296492,33.272005,0.02303067
Zn-S,ZnS_1245222_POSCAR,35,local_max_drop,17.8688730748,-0.52331172112736,-0.3979427245135883,-0.1253689966137717,17.181609,33.675953,0.0228286
Zn-S,ZnS_1245236_POSCAR,35,local_max_drop,17.6245042025,-0.5065656897787,-0.3881962606924565,-0.1183694290862434,16.946639,33.215412,0.02250869
Zn-S,ZnS_1245238_POSCAR,35,local_max_drop,18.351169521,-0.50965030721452,-0.3828612556934826,-0.1267890515210373,16.939541,34.584896,0.02133643
Zn-S,ZnS_1245246_POSCAR,35,local_max_drop,17.7828643756,-0.54146048354912,-0.3937668174031921,-0.1476936661459279,16.414952,33.51386,0.02264693
Zn-S,ZnS_1245248_POSCAR,35,local_max_drop,17.7317233366,-0.50262295786929,-0.3898422250306546,-0.1127807328386354,17.049734,33.417479,0.02246213
Zn-S,ZnS_1245280_POSCAR,35,local_max_drop,18.08575346,-0.5290889943367,-0.4055563844113774,-0.1235326099253225,17.390148,34.084689,0.0230183
Zn-S,ZnS_1245296_POSCAR,35,local_max_drop,17.3067670932,-0.53779218153706,-0.417898368730497,-0.1198938128065629,16.641122,32.6166,0.0249193
Zn-S,ZnS_1245300_POSCAR,35,local_max_drop,18.2549272896,-0.50692475038321,-0.3927927229687611,-0.1141320274144488,17.552815,34.403517,0.02204096
Zn-S,ZnS_1245310_POSCAR,35,local_max_drop,18.0603910671,-0.51860289504585,-0.3966258454897738,-0.1219770495560761,17.365761,34.036891,0.02250275
Zn-S,ZnS_1245316_POSCAR,35,local_max_drop,17.3769823769,-0.51251407599796,-0.4040696386965359,-0.108444437301424,16.708637,32.748928,0.02387457
Zn-S,ZnS_1245317_POSCAR,35,local_max_drop,16.9649738638,-0.50747718409842,-0.3891655238551738,-0.1183116602432461,16.312475,31.972451,0.02343188
Zn-S,ZnS_1245319_POSCAR,35,local_max_drop,16.5863590878,-0.52113002775114,-0.4029796548739032,-0.1181503728772368,15.948422,31.258908,0.02494816
Zn-S,ZnS_553880_POSCAR,35,local_max_drop,5.142757149,-0.29387468912896,-0.2073747641521324,-0.0864999249768275,4.761812,9.333152,0.04406888
Zn-S,ZnS_553916_POSCAR,35,local_max_drop,5.14036044,-0.27133264388092,-0.1915048897273959,-0.079827754153524,4.759593,9.328802,0.04070818
Zn-S,ZnS_554004_POSCAR,35,local_max_drop,5.142769758,-0.3165184580632,-0.2233264979089797,-0.0931919601542202,4.761824,9.333175,0.04746701
Zn-S,ZnS_554115_POSCAR,35,local_max_drop,5.1435339389,-0.27100182403789,-0.1911950475257889,-0.0798067765121011,4.762531,9.334562,0.04062566
Zn-S,ZnS_554253_POSCAR,35,local_max_drop,5.1435288225,-0.29381323223776,-0.2073137912668998,-0.0864994409708601,4.762527,9.334552,0.0440519
Zn-S,ZnS_554503_POSCAR,35,local_max_drop,5.1444914535,-0.31623675263444,-0.2231110533207868,-0.0931256993136531,4.763418,9.336299,0.04740028
Zn-S,ZnS_554608_POSCAR,35,local_max_drop,5.143341753,-0.29374923237608,-0.2072720271685354,-0.0864772052075446,4.762353,9.334213,0.04404166
Zn-S,ZnS_554630_POSCAR,35,local_max_drop,5.143741839,-0.27110065694118,-0.1912509847246295,-0.0798496722165504,4.762724,9.334939,0.04064304
Zn-S,ZnS_554681_POSCAR,35,local_max_drop,5.14185435,-0.3164652270143,-0.2233403919688129,-0.093124835045487,4.760976,9.331513,0.04746359
Zn-S,ZnS_554713_POSCAR,35,local_max_drop,5.138143254,-0.27150810778083,-0.1916372670052238,-0.0798708407756061,4.75754,9.324778,0.04075775
Zn-S,ZnS_554820_POSCAR,35,local_max_drop,5.141862828,-0.31645238697913,-0.2233494067866532,-0.0931029801924767,4.760984,9.331529,0.04746027
Zn-S,ZnS_554829_POSCAR,35,local_max_drop,5.1422538825,-0.27118450762347,-0.1913560150467545,-0.0798284925767155,4.761346,9.332239,0.04066787
Zn-S,ZnS_554889_POSCAR,35,local_max_drop,5.140560996,-0.27133596269414,-0.1914646147342459,-0.079871347959894,4.759779,9.329166,0.04070922
Zn-S,ZnS_554961_POSCAR,35,local_max_drop,5.143001013,-0.31636491732157,-0.223238869204591,-0.0931260481169789,4.762038,9.333594,0.04743575
Zn-S,ZnS_554986_POSCAR,35,local_max_drop,5.009165707,-0.38317020834357,-0.2749702267405862,-0.1081999816029838,4.816505,9.440351,0.05582062
Zn-S,ZnS_554999_POSCAR,35,local_max_drop,5.139439551,-0.2714026325085,-0.191552059875254,-0.0798505726332459,4.75874,9.327131,0.04072822
Zn-S,ZnS_555079_POSCAR,35,local_max_drop,5.144025474,-0.31626331349592,-0.2231590109491306,-0.0931043025467894,4.762987,9.335454,0.04740801
Zn-S,ZnS_555151_POSCAR,35,local_max_drop,5.1432301755,-0.31633737048576,-0.2232119109553481,-0.0931254595304118,4.76225,9.33401,0.04742905
Zn-S,ZnS_555214_POSCAR,35,local_max_drop,5.1366117465,-0.29619538799825,-0.2098012672387106,-0.0863941207595394,4.756122,9.321999,0.04471152
Zn-S,ZnS_555311_POSCAR,35,local_max_drop,5.1436814265,-0.29379596573077,-0.2072975211350343,-0.0864984445957356,4.762668,9.334829,0.04404778
Zn-S,ZnS_555381_POSCAR,35,local_max_drop,5.140399779,-0.27135078536212,-0.1915228517718168,-0.0798279335903031,4.759629,9.328874,0.04071095
Zn-S,ZnS_555543_POSCAR,35,local_max_drop,5.141346264,-0.27133047445355,-0.1915029010076323,-0.0798275734459176,4.760506,9.330591,0.04070005
Zn-S,ZnS_555583_POSCAR,35,local_max_drop,5.142357036,-0.27125373727657,-0.1914042795542186,-0.0798494577223513,4.761442,9.332426,0.04067997
Zn-S,ZnS_555594_POSCAR,35,local_max_drop,5.140809315,-0.27133404383616,-0.1915067781594165,-0.0798272656767434,4.760009,9.329617,0.04070495
Zn-S,ZnS_555628_POSCAR,35,local_max_drop,5.139120438,-0.27146029545109,-0.1915886560752838,-0.0798716393758061,4.758445,9.326552,0.0407417
Zn-S,ZnS_555664_POSCAR,35,local_max_drop,5.1418520685,-0.2712720710719,-0.1914667333368338,-0.0798053377350661,4.760974,9.331509,0.04068514
Zn-S,ZnS_555666_POSCAR,35,local_max_drop,5.1395882535,-0.36177014305682,-0.2553241713242317,-0.1064459717325883,4.758878,9.327401,0.05428466
Zn-S,ZnS_555782_POSCAR,35,local_max_drop,5.1391984275,-0.22614690850248,-0.1596162548161387,-0.0665306536863412,4.758517,9.326693,0.03393763
Zn-S,ZnS_556000_POSCAR,35,local_max_drop,5.143151862,-0.24859902648034,-0.1754205885327826,-0.0731784379475573,4.762178,9.333868,0.03727504
Zn-S,ZnS_556155_POSCAR,35,local_max_drop,5.1396304545,-0.22614676265234,-0.1596160675454813,-0.0665306951068586,4.758917,9.327477,0.03393476
Zn-S,ZnS_556207_POSCAR,35,local_max_drop,5.138861535,-0.22621603272395,-0.1596633937978029,-0.0665526389261471,4.758205,9.326082,0.0339526
Zn-S,ZnS_556280_POSCAR,35,local_max_drop,5.139056124,-0.22613751330081,-0.1596067034432174,-0.0665308098575926,4.758385,9.326435,0.03393695
Zn-S,ZnS_556543_POSCAR,35,local_max_drop,5.143827159,-0.24850959387744,-0.1753533009131975,-0.0731562929642424,4.762803,9.335094,0.03725398
Zn-S,ZnS_556732_POSCAR,35,local_max_drop,5.139614916,-0.22616202536555,-0.1596315115488915,-0.0665305138166584,4.758903,9.327449,0.03393749
Zn-S,ZnS_556784_POSCAR,35,local_max_drop,5.141954331,-0.24864082341104,-0.1754835913430763,-0.0731572320679636,4.761069,9.331695,0.03728968
Zn-S,ZnS_557009_POSCAR,35,local_max_drop,5.1395742405,-0.22622453585469,-0.1596714356872071,-0.0665531001674828,4.758865,9.327375,0.03394925
Zn-S,ZnS_557062_POSCAR,35,local_max_drop,5.143220847,-0.22610359435013,-0.1595494426752225,-0.0665541516749074,4.762242,9.333993,0.03390456
Zn-S,ZnS_557418_POSCAR,35,local_max_drop,5.1397281135,-0.22623451264661,-0.159681412853298,-0.0665530997933119,4.759008,9.327655,0.03394995
Zn-S,ZnS_561286_POSCAR,35,local_max_drop,5.1417043785,-0.22598729583459,-0.1594787690482362,-0.0665085267863538,4.760837,9.331241,0.03389299
Zn-S,ZnS_581405_POSCAR,35,local_max_drop,5.009250207,-0.4503367553291,-0.3234426976199964,-0.1268940577091036,4.816587,9.44051,0.06565288
Zn-S,ZnS_581425_POSCAR,35,local_max_drop,5.009491266,-0.40493675809082,-0.2911147844157362,-0.1138219736750837,4.816819,9.440964,0.05908366
Zn-S,ZnS_582680_POSCAR,35,local_max_drop,5.007936193,-0.40476847314265,-0.2912574860031377,-0.1135109871395123,4.815323,9.438034,0.05912925
Zn-S,ZnS_647075_POSCAR,35,local_max_drop,5.011672445,-0.72184295674328,-0.5168905538591282,-0.2049524028841518,4.818916,9.445075,0.10488397
Zn-S,ZnS_680085_POSCAR,35,local_max_drop,5.009197154,-0.4950037662467,-0.3556352680557502,-0.1393684981909497,4.816536,9.44041,0.07218337
Zn-S,ZnS_680087_POSCAR,35,local_max_drop,5.009476758,-0.49535399665493,-0.3556556481488445,-0.1396983485060854,4.816805,9.440937,0.07218777
Zr-O,Zr19O40_685070_POSCAR,35,local_max_drop,11.3174968222,-0.41453886819826,-0.2036860759805069,-0.2108527922177531,10.927238,19.122667,0.02132684
Zr-O,Zr27O49_684977_POSCAR,35,local_max_drop,5.2665725065,-0.63581794907297,-0.2938802314333916,-0.3419377176395783,4.903361,8.898691,0.06652575
Zr-O,Zr2O_10735_POSCAR,35,local_max_drop,6.8268886,-0.11323111495126,-0.0325144303184317,-0.0807166846328282,5.851619,11.947055,0.00515486
Zr-O,Zr2O_753629_POSCAR,35,local_max_drop,8.1930612369,-0.37725351553885,-0.0981561538859233,-0.2790973616529266,7.062984,13.843448,0.01291962
Zr-O,Zr3O_1017_POSCAR,35,local_max_drop,8.192483557,-0.18584885339118,-0.0469638141761623,-0.1388850392150176,7.062486,13.842472,0.00620638
Zr-O,Zr3O_14024_POSCAR,35,local_max_drop,7.2765934031,-0.1853941437983,-0.0469213659312819,-0.138472777867018,6.272925,12.294934,0.00698365
Zr-O,Zr3O_561418_POSCAR,35,local_max_drop,7.9163966705,-0.37093458923765,-0.093895126828919,-0.2770394624087309,6.82448,13.375981,0.01284587
Zr-O,Zr4O_1215377_POSCAR,35,local_max_drop,7.9141334349,-0.37394211008083,-0.0956499907200137,-0.2782921193608162,6.783543,13.849734,0.01223698
Zr-O,Zr6O11_761151_POSCAR,35,local_max_drop,5.2691289,-0.13563141423033,-0.0649485432340847,-0.0706828709962452,4.905741,8.903011,0.014714
Zr-O,ZrO2_1100824_POSCAR,35,local_max_drop,5.24338995,-0.51139379432953,-0.2514468134967047,-0.2599469808328253,4.881777,8.859521,0.0568387
Zr-O,ZrO2_1190186_POSCAR,35,local_max_drop,7.392288384,-0.17891968760586,-0.0847695128687758,-0.0941501747370841,7.137382,12.490418,0.01323292
Zr-O,ZrO2_1245318_POSCAR,35,local_max_drop,15.06609708,-0.54141683959147,-0.2887324833786728,-0.2526843562127971,14.546576,25.456509,0.02228331
Zr-O,ZrO2_775910_POSCAR,35,local_max_drop,11.7150175815,-0.24125158946815,-0.112245643211524,-0.129005946256626,11.311051,19.79434,0.01109765
Zr-O,ZrO2_775980_POSCAR,35,local_max_drop,7.317207075,-0.2090175970283,-0.0989213321505357,-0.1100962648777642,6.829393,11.951438,0.01627018
Zr-O,ZrO2_776386_POSCAR,35,local_max_drop,4.7659122,-0.13949702990947,-0.0640188224721416,-0.0754782074373283,4.60157,8.052748,0.01500964
Zr-O,ZrO2_776404_POSCAR,35,local_max_drop,14.8137086165,-0.16222961176802,-0.0786918323677757,-0.0835377794002442,14.302891,25.030059,0.00603631
Zr-O,ZrO2_776427_POSCAR,35,local_max_drop,14.97324126,-0.13143516166582,-0.0611687391737463,-0.0702664224920736,13.975025,24.456294,0.0048085
Zr-O,ZrO2_963_POSCAR,35,local_max_drop,4.9125333,-0.11024021105901,-0.0465574810214239,-0.063682730037586,4.234942,8.300487,0.01109565
Zr-O,ZrO_33088_POSCAR,35,global_gradient_fallback,4.3094666666,-0.02602060110828,-0.0220163003379582,-0.0040043007703217,2.462552,7.541567,0.00631051
Zr-S,Zr21S8_1193856_POSCAR,35,local_max_drop,5.0801290269,-0.59480576701688,-0.1896844802861567,-0.4051212867307233,4.379422,8.583666,0.04222555
Zr-S,Zr23S32_673649_POSCAR,35,local_max_drop,10.5944673634,-0.46002774384014,-0.2425149884333284,-0.2175127554068116,9.863814,17.900997,0.02735064
Zr-S,Zr2S_1197374_POSCAR,35,local_max_drop,5.127754915,-0.68633053105916,-0.2239681602688161,-0.4623623707903438,4.420478,8.664138,0.04931835
Zr-S,Zr3S4_1329763_POSCAR,35,local_max_drop,10.9752187561,-0.43805398106038,-0.2287879762427017,-0.2092660048176782,10.243538,17.926191,0.02588521
Zr-S,Zr3S4_684711_POSCAR,35,local_max_drop,44.441525835,-0.31316337709474,-0.1618720545714032,-0.1512913225233367,41.376593,75.090854,0.00436216
Zr-S,Zr3S4_684749_POSCAR,35,local_max_drop,9.2261192933,-0.50004372826069,-0.2531857285759076,-0.2468579996847824,8.589835,15.58896,0.03246418
Zr-S,Zr3S_1188005_POSCAR,35,local_max_drop,6.19385045,-0.082180086771927,-0.0244702647680755,-0.0577098220038514,5.339526,10.465471,0.00419812
Zr-S,Zr40S27_1100827_POSCAR,35,local_max_drop,4.913482093,-0.94802752497183,-0.4029190188678133,-0.5451085061040166,4.06633,8.30209,0.09811219
Zr-S,Zr63S128_1024087_POSCAR,35,local_max_drop,21.3522259505,-0.98618383364188,-0.5746453488982967,-0.4115384847435833,19.879659,36.077899,0.03147866
Zr-S,Zr64S127_1096929_POSCAR,35,local_max_drop,21.5147628169,-0.95637908727125,-0.5433278605244195,-0.4130512267468305,20.030986,36.35253,0.02926099
Zr-S,Zr9S2_27191_POSCAR,35,local_max_drop,12.9443538584,-1.0237220959323,-0.3005776206041762,-0.7231444753281236,10.712569,21.871494,0.02608689
